OID_UA_10|GEOID_UA_10|NAMELSAD_UA_10|AREALAND_UA_10|AREAWATER_UA_10|MTFCC_UA_10|FUNCSTAT_UA_10|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
270404485566570|68900|Peterborough, NH Urban Cluster|8671825|60548|G3500|S||||||||8671825|60548
27040357883425|68941|Petersburg, IL Urban Cluster|6238504|712683|G3500|S||||||||6238504|712683
27040762800667|68995|Petersburg, WV Urban Cluster|3621016|0|G3500|S||||||||3621016|0
2704059135132|69022|Petoskey, MI Urban Cluster|15459391|90090|G3500|S||||||||239567|0
2704059135132|69022|Petoskey, MI Urban Cluster|15459391|90090|G3500|S|2707059135132|69022|Petoskey, MI Urban Area|39804164|510179|G3500|S|15219824|90090
270404485564041|69034|Phelan, CA Urban Cluster|37868821|0|G3500|S||||||||37868821|0
2704084232206|69049|Philadelphia, MS Urban Cluster|17910153|0|G3500|S||||||||1403159|0
2704084232206|69049|Philadelphia, MS Urban Cluster|17910153|0|G3500|S|2707084232206|69049|Philadelphia, MS Urban Area|19043537|0|G3500|S|16506994|0
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S||||||||513849816|11699448
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|2707032391317994|47368|Lambertville, NJ--PA Urban Area|14571870|121407|G3500|S|10918084|75585
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|27070211205567|47530|Lancaster--Manheim, PA Urban Area|470163952|3497706|G3500|S|4935917|14563
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|2707032391317977|48915|Leisuretowne, NJ Urban Area|8486323|301240|G3500|S|7484861|301240
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|27070331644476|56845|Middletown, DE Urban Area|62573948|282510|G3500|S|2003337|0
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|2707032391318014|66646|Oxford, PA Urban Area|17028453|49397|G3500|S|15374697|40887
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|2707032391318027|68439|Pennsburg--Upper Hanover--East Greenville, PA Urban Area|22350195|22553|G3500|S|17709538|1138
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|27070149655284|69076|Philadelphia, PA--NJ--DE--MD Urban Area|4916288579|134143760|G3500|S|4551053785|115102592
27040149655284|69076|Philadelphia, PA--NJ--DE--MD Urbanized Area|5132052602|127273511|G3500|S|2707032391318006|75232|Rising Sun, MD Urban Area|13414016|154880|G3500|S|8722567|38058
27040225529135|69103|Philippi, WV Urban Cluster|4359367|18023|G3500|S||||||||4359367|18023
27040218518499|69130|Philipsburg, PA Urban Cluster|16839669|172995|G3500|S||||||||5965954|152992
27040218518499|69130|Philipsburg, PA Urban Cluster|16839669|172995|G3500|S|27070218518499|69130|Philipsburg, PA Urban Area|13301451|20503|G3500|S|10873715|20003
27040269365894|69157|Phillipsburg, KS Urban Cluster|4246565|0|G3500|S||||||||4246565|0
270401231876576|69184|Phoenix--Mesa, AZ Urbanized Area|2969854451|11668659|G3500|S||||||||153137313|2844982
270401231876576|69184|Phoenix--Mesa, AZ Urbanized Area|2969854451|11668659|G3500|S|2707032391317797|30073|Florence West, AZ Urban Area|15214599|0|G3500|S|1741454|0
270401231876576|69184|Phoenix--Mesa, AZ Urbanized Area|2969854451|11668659|G3500|S|2707032391317801|33742|Gold Canyon, AZ Urban Area|20381511|0|G3500|S|15265531|0
270401231876576|69184|Phoenix--Mesa, AZ Urbanized Area|2969854451|11668659|G3500|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|2713040513|8773726
270401231876576|69184|Phoenix--Mesa, AZ Urbanized Area|2969854451|11668659|G3500|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|86669640|49951
27040111419185|69211|Picayune, MS Urban Cluster|44968845|946678|G3500|S||||||||13643563|58497
27040111419185|69211|Picayune, MS Urban Cluster|44968845|946678|G3500|S|27070111419185|69211|Picayune, MS Urban Area|40439956|1084788|G3500|S|31325282|888181
270401254992687|69238|Picture Rocks, AZ Urban Cluster|10811411|0|G3500|S||||||||10811411|0
27040103026870|69265|Piedmont, AL Urban Cluster|7860068|16907|G3500|S||||||||7860068|16907
27040158622002|69292|Pierre, SD Urban Cluster|29180378|595889|G3500|S||||||||2759504|541498
27040158622002|69292|Pierre, SD Urban Cluster|29180378|595889|G3500|S|27070158622002|69292|Pierre, SD Urban Area|31118330|160028|G3500|S|26420874|54391
2704068927377|69319|Pierre Part, LA Urban Cluster|8101541|265534|G3500|S||||||||8101541|265534
27040292780241|69346|Piggott, AR Urban Cluster|5259876|0|G3500|S||||||||5259876|0
27040194161066|69373|Pikeville, KY Urban Cluster|17380816|5345|G3500|S||||||||612318|0
27040194161066|69373|Pikeville, KY Urban Cluster|17380816|5345|G3500|S|27070194161066|69373|Pikeville, KY Urban Area|26408247|444455|G3500|S|16768498|5345
27040183492103|69400|Pilot Point, TX Urban Cluster|4390163|2154|G3500|S||||||||4390163|2154
27040328359645|69427|Pinckneyville, IL Urban Cluster|6962438|0|G3500|S||||||||6962438|0
27040318000081|69454|Pine Bluff, AR Urbanized Area|95699005|797197|G3500|S||||||||7392637|130429
27040318000081|69454|Pine Bluff, AR Urbanized Area|95699005|797197|G3500|S|27070318000081|69454|Pine Bluff, AR Urban Area|115372301|1018489|G3500|S|88306368|666768
27040461380433|69481|Pine City, MN Urban Cluster|4807463|61457|G3500|S||||||||4807463|61457
27040301192546|69508|Pine Grove, PA Urban Cluster|7569923|0|G3500|S||||||||7569923|0
270404485566773|69517|Pinehurst--Southern Pines, NC Urban Cluster|98065218|1374439|G3500|S||||||||6024871|0
270404485566773|69517|Pinehurst--Southern Pines, NC Urban Cluster|98065218|1374439|G3500|S|270704485566773|69517|Pinehurst--Southern Pines, NC Urban Area|123168161|3548455|G3500|S|92040347|1374439
270404485566342|69526|Pine Island, MN Urban Cluster|5381335|63953|G3500|S||||||||5381335|63953
27040470050651|69535|Pine Ridge, SD Urban Cluster|2895683|0|G3500|S||||||||2895683|0
27040249083109|69589|Pipestone, MN Urban Cluster|5163450|0|G3500|S||||||||5163450|0
27040351895642|69616|Piqua, OH Urban Cluster|27528560|456795|G3500|S||||||||4890174|66409
27040351895642|69616|Piqua, OH Urban Cluster|27528560|456795|G3500|S|27070351895642|69616|Piqua, OH Urban Area|23609617|456381|G3500|S|22638386|390386
270404485566767|69632|Pittsboro, NC Urban Cluster|7817292|71301|G3500|S||||||||7817292|71301
27040176924062|69643|Pittsburg, KS Urban Cluster|30099373|182310|G3500|S||||||||2633292|23879
27040176924062|69643|Pittsburg, KS Urban Cluster|30099373|182310|G3500|S|27070176924062|69643|Pittsburg, KS Urban Area|28896414|162569|G3500|S|27466081|158431
27040727347515|69670|Pittsburg, TX Urban Cluster|10958153|36964|G3500|S||||||||10958153|36964
27040215981696|69697|Pittsburgh, PA Urbanized Area|2344819054|42046942|G3500|S||||||||168337935|1862230
27040215981696|69697|Pittsburgh, PA Urbanized Area|2344819054|42046942|G3500|S|2707032391317899|19686|Connellsville, PA Urban Area|53360867|174664|G3500|S|25165913|0
27040215981696|69697|Pittsburgh, PA Urbanized Area|2344819054|42046942|G3500|S|270704485566726|27085|Ellwood City, PA Urban Area|19061495|322979|G3500|S|2097576|0
27040215981696|69697|Pittsburgh, PA Urbanized Area|2344819054|42046942|G3500|S|2707032391317908|58162|Monessen, PA Urban Area|85404826|5847820|G3500|S|4462739|219267
27040215981696|69697|Pittsburgh, PA Urbanized Area|2344819054|42046942|G3500|S|27070215981696|69697|Pittsburgh, PA Urban Area|2348194653|42944812|G3500|S|2144754891|39965445
27040359801673|69724|Pittsfield, IL Urban Cluster|6992764|0|G3500|S||||||||6992764|0
27040107688421|69751|Pittsfield, ME Urban Cluster|4688894|209217|G3500|S||||||||4688894|209217
27040225539588|69778|Pittsfield, MA Urbanized Area|86697876|4762838|G3500|S||||||||10005035|637435
27040225539588|69778|Pittsfield, MA Urbanized Area|86697876|4762838|G3500|S|27070225539587|63460|North Adams, MA Urban Area|41767229|415784|G3500|S|9942338|93266
27040225539588|69778|Pittsfield, MA Urbanized Area|86697876|4762838|G3500|S|27070225539588|69778|Pittsfield, MA Urban Area|78879613|4164821|G3500|S|66750503|4032137
27040678721757|69832|Placerville--Diamond Springs, CA Urban Cluster|67482869|165528|G3500|S||||||||22671702|23267
27040678721757|69832|Placerville--Diamond Springs, CA Urban Cluster|67482869|165528|G3500|S|27070678721757|69832|Placerville--Diamond Springs, CA Urban Area|48610405|142261|G3500|S|44811167|142261
27040340839557|69886|Plain City, OH Urban Cluster|4122468|21830|G3500|S||||||||4122468|21830
27040693231791|69940|Plainview, MN Urban Cluster|4028798|0|G3500|S||||||||4028798|0
27040310191010|69967|Plainview, TX Urban Cluster|36807285|3173|G3500|S||||||||9786267|3173
27040310191010|69967|Plainview, TX Urban Cluster|36807285|3173|G3500|S|27070310191010|69967|Plainview, TX Urban Area|30525007|0|G3500|S|27021018|0
27040353815852|70021|Planada, CA Urban Cluster|2816171|0|G3500|S||||||||2816171|0
2704047235489|70102|Platte City, MO Urban Cluster|15301401|83198|G3500|S||||||||867572|1562
2704047235489|70102|Platte City, MO Urban Cluster|15301401|83198|G3500|S|2707046934319|43912|Kansas City, MO--KS Urban Area|1849506374|21421705|G3500|S|12424|0
2704047235489|70102|Platte City, MO Urban Cluster|15301401|83198|G3500|S|2707047235489|70102|Platte City, MO Urban Area|15413519|102079|G3500|S|14421405|81636
27040691226071|70129|Platteville, WI Urban Cluster|10357048|0|G3500|S||||||||225463|0
27040691226071|70129|Platteville, WI Urban Cluster|10357048|0|G3500|S|27070691226071|70129|Platteville, WI Urban Area|11468529|0|G3500|S|10131585|0
27040290649173|70156|Plattsburgh, NY Urban Cluster|67100207|948468|G3500|S||||||||15895383|133422
27040290649173|70156|Plattsburgh, NY Urban Cluster|67100207|948468|G3500|S|27070290649173|70156|Plattsburgh, NY Urban Area|62163664|847017|G3500|S|51204824|815046
27040105707261|70183|Plattsmouth, NE Urban Cluster|7011799|16249|G3500|S||||||||92610|0
27040105707261|70183|Plattsmouth, NE Urban Cluster|7011799|16249|G3500|S|27070105707261|70183|Plattsmouth, NE Urban Area|7757250|16249|G3500|S|6919189|16249
27040690940508|70210|Pleasant Hill, MO Urban Cluster|11803876|202366|G3500|S||||||||258563|0
27040690940508|70210|Pleasant Hill, MO Urban Cluster|11803876|202366|G3500|S|27070690940508|70210|Pleasant Hill, MO Urban Area|12331538|202366|G3500|S|11545313|202366
27040214740978|70237|Pleasanton, TX Urban Cluster|18416554|0|G3500|S||||||||458009|0
27040214740978|70237|Pleasanton, TX Urban Cluster|18416554|0|G3500|S|27070214740978|70237|Pleasanton, TX Urban Area|23462251|13126|G3500|S|17958545|0
270404485565690|70270|Pleasant View, TN Urban Cluster|13633955|0|G3500|S||||||||13633955|0
270404485566760|70280|Plumas Lake, CA Urban Cluster|4502025|0|G3500|S||||||||160353|0
270404485566760|70280|Plumas Lake, CA Urban Cluster|4502025|0|G3500|S|270704485566760|70280|Plumas Lake, CA Urban Area|5010833|0|G3500|S|4341672|0
27040136438657|70291|Plymouth, IN Urban Cluster|23082643|495572|G3500|S||||||||2649607|4000
27040136438657|70291|Plymouth, IN Urban Cluster|23082643|495572|G3500|S|27070136438657|70291|Plymouth, IN Urban Area|24917397|514403|G3500|S|20433036|491572
27040301641962|70318|Plymouth, NH Urban Cluster|5958839|185167|G3500|S||||||||996439|0
27040301641962|70318|Plymouth, NH Urban Cluster|5958839|185167|G3500|S|27070301641962|70318|Plymouth, NH Urban Area|15123717|628129|G3500|S|4962400|185167
27040131521310|70345|Plymouth, NC Urban Cluster|9393338|0|G3500|S||||||||9393338|0
27040240891236|70372|Plymouth, WI Urban Cluster|12086121|219801|G3500|S||||||||2117706|45938
27040240891236|70372|Plymouth, WI Urban Cluster|12086121|219801|G3500|S|27070240891236|70372|Plymouth, WI Urban Area|13734311|216667|G3500|S|9968415|173863
27040406589050|70399|Pocahontas, AR Urban Cluster|7943246|0|G3500|S||||||||452921|0
27040406589050|70399|Pocahontas, AR Urban Cluster|7943246|0|G3500|S|27070406589050|70399|Pocahontas, AR Urban Area|13018350|946|G3500|S|7490325|0
27040386721600|70426|Pocatello, ID Urbanized Area|80252198|218300|G3500|S||||||||14292116|37845
27040386721600|70426|Pocatello, ID Urbanized Area|80252198|218300|G3500|S|27070386721600|70426|Pocatello, ID Urban Area|71130648|260757|G3500|S|65960082|180455
27040161957915|70453|Pocomoke City, MD Urban Cluster|6643539|121660|G3500|S||||||||6643539|121660
270404485566124|70465|Pocono Woodland Lakes, PA Urban Cluster|22650158|1331719|G3500|S||||||||22650158|1331719
27040361005457|70480|Poinciana, FL Urban Cluster|44119815|464518|G3500|S||||||||272171|338748
27040361005457|70480|Poinciana, FL Urban Cluster|44119815|464518|G3500|S|27070361005457|70480|Poinciana, FL Urban Area|59869472|502205|G3500|S|43847644|125770
270404485566514|70490|Poinciana Southwest, FL Urban Cluster|6955704|9997|G3500|S||||||||109875|0
270404485566514|70490|Poinciana Southwest, FL Urban Cluster|6955704|9997|G3500|S|270704485566514|70490|Poinciana Southwest, FL Urban Area|30536450|237802|G3500|S|6845829|9997
27040757506582|70507|Point Pleasant--Gallipolis, OH--WV Urban Cluster|20343299|752075|G3500|S||||||||2909899|172178
27040757506582|70507|Point Pleasant--Gallipolis, OH--WV Urban Cluster|20343299|752075|G3500|S|27070757506582|70507|Point Pleasant--Gallipolis, WV--OH Urban Area|24471456|2392430|G3500|S|17433400|579897
27040996589791|70534|Pojoaque, NM Urban Cluster|16541856|0|G3500|S||||||||16541856|0
270404485566790|70548|Polk City, IA Urban Cluster|4764436|0|G3500|S|270704485566790|70548|Polk City, IA Urban Area|6017099|0|G3500|S|4764436|0
27040705359211|70588|Polson, MT Urban Cluster|7364595|391985|G3500|S||||||||123474|391985
27040705359211|70588|Polson, MT Urban Cluster|7364595|391985|G3500|S|27070705359211|70588|Polson, MT Urban Area|12222276|0|G3500|S|7241121|0
27040721999603|70615|Ponca City, OK Urban Cluster|48714380|390357|G3500|S||||||||5386886|280701
27040721999603|70615|Ponca City, OK Urban Cluster|48714380|390357|G3500|S|27070721999603|70615|Ponca City, OK Urban Area|47120338|207607|G3500|S|43327494|109656
2704095093817|70642|Ponce, PR Urbanized Area|114595526|1307182|G3500|S||||||||38627649|851715
2704095093817|70642|Ponce, PR Urbanized Area|114595526|1307182|G3500|S|2707095093817|70642|Ponce, PR Urban Area|82153947|480445|G3500|S|75967877|455467
27040350592894|70669|Pontiac, IL Urban Cluster|12211387|4459|G3500|S||||||||2671239|0
27040350592894|70669|Pontiac, IL Urban Cluster|12211387|4459|G3500|S|27070350592894|70669|Pontiac, IL Urban Area|10868512|40803|G3500|S|9540148|4459
27040114380852|70696|Pontotoc, MS Urban Cluster|14923240|37192|G3500|S||||||||14923240|37192
27040158105936|70750|Poolesville, MD Urban Cluster|7091082|42621|G3500|S||||||||795041|0
27040158105936|70750|Poolesville, MD Urban Cluster|7091082|42621|G3500|S|27070158105936|70750|Poolesville, MD Urban Area|7460750|42621|G3500|S|6296041|42621
2704078056187|70777|Poplar, MT Urban Cluster|3471107|0|G3500|S||||||||3471107|0
27040246967061|70804|Poplar Bluff, MO Urban Cluster|40669212|99927|G3500|S||||||||9843958|1097
27040246967061|70804|Poplar Bluff, MO Urban Cluster|40669212|99927|G3500|S|27070246967061|70804|Poplar Bluff, MO Urban Area|39997888|167841|G3500|S|30825254|98830
270404485564917|70815|Poplar-Cotton Center, CA Urban Cluster|4867623|0|G3500|S||||||||4867623|0
27040216674464|70831|Portage, PA Urban Cluster|12365352|0|G3500|S||||||||5500389|0
27040216674464|70831|Portage, PA Urban Cluster|12365352|0|G3500|S|27070216674464|70831|Portage, PA Urban Area|9301059|0|G3500|S|6864963|0
27040487431891|70858|Portage, WI Urban Cluster|14241020|444076|G3500|S||||||||2081114|43895
27040487431891|70858|Portage, WI Urban Cluster|14241020|444076|G3500|S|27070487431891|70858|Portage, WI Urban Area|13548551|446283|G3500|S|12159906|400181
27040300321240|70885|Portageville, MO Urban Cluster|3985455|0|G3500|S||||||||3985455|0
27040301656424|70912|Portales, NM Urban Cluster|14194914|957|G3500|S||||||||2998693|0
27040301656424|70912|Portales, NM Urban Cluster|14194914|957|G3500|S|27070301656424|70912|Portales, NM Urban Area|13601128|1691|G3500|S|11196221|957
27040479118187|70939|Port Angeles, WA Urban Cluster|40352584|6893|G3500|S||||||||3936481|2535
27040479118187|70939|Port Angeles, WA Urban Cluster|40352584|6893|G3500|S|27070479118187|70939|Port Angeles, WA Urban Area|43199325|72182|G3500|S|36416103|4358
27040227969921|70993|Port Arthur, TX Urbanized Area|273927936|12457670|G3500|S||||||||26509052|3609371
27040227969921|70993|Port Arthur, TX Urbanized Area|273927936|12457670|G3500|S|27070227969919|06058|Beaumont, TX Urban Area|248896009|3817936|G3500|S|11672104|777862
27040227969921|70993|Port Arthur, TX Urbanized Area|273927936|12457670|G3500|S|2707032391317836|65647|Orange, TX Urban Area|95108876|4947934|G3500|S|77888397|1675517
27040227969921|70993|Port Arthur, TX Urbanized Area|273927936|12457670|G3500|S|27070227969921|70993|Port Arthur, TX Urban Area|172141854|7867704|G3500|S|157858383|6394920
2704072926812|71020|Port Barre, LA Urban Cluster|4331795|81367|G3500|S||||||||4331795|81367
27040130456063|71047|Port Clinton, OH Urban Cluster|40277243|4299050|G3500|S||||||||1030681|28235
27040130456063|71047|Port Clinton, OH Urban Cluster|40277243|4299050|G3500|S|2707032391318065|78774|Sandusky--Port Clinton, OH Urban Area|139336526|13775535|G3500|S|39246562|4270815
27040673085381|71074|Porterville, CA Urbanized Area|53316510|291108|G3500|S||||||||12945699|162378
27040673085381|71074|Porterville, CA Urbanized Area|53316510|291108|G3500|S|27070673085381|71074|Porterville, CA Urban Area|42345271|128843|G3500|S|40370811|128730
27040479856755|71128|Port Hadlock-Irondale, WA Urban Cluster|9970591|37214|G3500|S||||||||1122176|0
27040479856755|71128|Port Hadlock-Irondale, WA Urban Cluster|9970591|37214|G3500|S|27070479856755|71128|Port Hadlock-Irondale, WA Urban Area|15343670|81931|G3500|S|8848415|37214
2704057916669|71155|Port Huron, MI Urbanized Area|156598705|1812617|G3500|S||||||||24571995|438535
2704057916669|71155|Port Huron, MI Urbanized Area|156598705|1812617|G3500|S|2707057916669|71155|Port Huron, MI Urban Area|136004819|1531373|G3500|S|126218922|1374082
2704057916669|71155|Port Huron, MI Urbanized Area|156598705|1812617|G3500|S|2707032391318080|97349|Worth--Lexington, MI Urban Area|10812098|96363|G3500|S|5807788|0
27040711982746|71182|Port Isabel--Laguna Heights, TX Urban Cluster|18009533|1762566|G3500|S||||||||2654826|1243967
27040711982746|71182|Port Isabel--Laguna Heights, TX Urban Cluster|18009533|1762566|G3500|S|27070711982746|71182|Port Isabel--South Padre Island--Laguna Vista, TX Urban Area|18973479|946849|G3500|S|15354707|518599
27040721999495|71209|Port Jervis, NY--PA Urban Cluster|27488049|510364|G3500|S||||||||8648171|17216
27040721999495|71209|Port Jervis, NY--PA Urban Cluster|27488049|510364|G3500|S|27070721999495|71209|Port Jervis, NY--PA Urban Area|19649260|623366|G3500|S|18839878|493148
27040111796076|71236|Portland, IN Urban Cluster|7666933|0|G3500|S||||||||585086|0
27040111796076|71236|Portland, IN Urban Cluster|7666933|0|G3500|S|27070111796076|71236|Portland, IN Urban Area|10762820|22660|G3500|S|7081847|0
27040204251302|71263|Portland, ME Urbanized Area|353308616|13285633|G3500|S||||||||56788581|1444655
27040204251302|71263|Portland, ME Urbanized Area|353308616|13285633|G3500|S|2707032391317890|63973|North Windham, ME Urban Area|36266860|496436|G3500|S|26790756|490664
27040204251302|71263|Portland, ME Urbanized Area|353308616|13285633|G3500|S|27070204251302|71263|Portland, ME Urban Area|320839656|16779878|G3500|S|269729279|11350314
27040182440914|71290|Portland, MI Urban Cluster|9035182|193756|G3500|S||||||||21176|0
27040182440914|71290|Portland, MI Urban Cluster|9035182|193756|G3500|S|27070182440914|71290|Portland, MI Urban Area|10846380|427064|G3500|S|9014006|193756
27040231904479|71317|Portland, OR--WA Urbanized Area|1358250897|34792062|G3500|S||||||||89305348|10208877
27040231904479|71317|Portland, OR--WA Urbanized Area|1358250897|34792062|G3500|S|27070231904479|71317|Portland, OR--WA Urban Area|1344980476|27747156|G3500|S|1268945549|24583185
27040195734325|71344|Portland, TN--KY Urban Cluster|23553168|38238|G3500|S||||||||1909516|0
27040195734325|71344|Portland, TN--KY Urban Cluster|23553168|38238|G3500|S|27070195734325|71344|Portland, TN--KY Urban Area|28151130|38238|G3500|S|21643652|38238
27040476959783|71371|Port Lavaca, TX Urban Cluster|14285918|27913|G3500|S|27070476959783|71371|Port Lavaca, TX Urban Area|27154857|121453|G3500|S|14285918|27913
27040368626687|71398|Portola, CA Urban Cluster|3747199|4955|G3500|S||||||||3747199|4955
2704086954074|71452|Port St. Joe, FL Urban Cluster|7446508|2705|G3500|S||||||||7446508|2705
27040354285388|71479|Port St. Lucie, FL Urbanized Area|538849224|53119692|G3500|S||||||||16833165|2215206
27040354285388|71479|Port St. Lucie, FL Urbanized Area|538849224|53119692|G3500|S|27070354285388|71479|Port St. Lucie, FL Urban Area|580755409|113599199|G3500|S|522016059|50904486
27040205309819|71506|Portsmouth, NH--ME Urbanized Area|240231437|12562774|G3500|S||||||||39041564|3035166
27040205309819|71506|Portsmouth, NH--ME Urbanized Area|240231437|12562774|G3500|S|27070206517502|09271|Boston, MA--NH Urban Area|4288728505|185677268|G3500|S|277103|17162
27040205309819|71506|Portsmouth, NH--ME Urbanized Area|240231437|12562774|G3500|S|2707032391317980|28511|Exeter, NH Urban Area|30385804|317039|G3500|S|19717707|101183
27040205309819|71506|Portsmouth, NH--ME Urbanized Area|240231437|12562774|G3500|S|27070205309819|71506|Portsmouth, NH--ME Urban Area|296156400|17722378|G3500|S|181195063|9409263
27040159982329|71533|Portsmouth, OH--KY Urban Cluster|51541870|3075443|G3500|S||||||||6169524|1917374
27040159982329|71533|Portsmouth, OH--KY Urban Cluster|51541870|3075443|G3500|S|27070159982329|71533|Portsmouth, OH--KY Urban Area|55134167|1791632|G3500|S|45372346|1158069
27040479856756|71560|Port Townsend, WA Urban Cluster|12375453|214180|G3500|S||||||||1281124|0
27040479856756|71560|Port Townsend, WA Urban Cluster|12375453|214180|G3500|S|27070479856756|71560|Port Townsend, WA Urban Area|15216009|437958|G3500|S|11094329|214180
27040710701642|71614|Post, TX Urban Cluster|4776743|7170|G3500|S||||||||4776743|7170
27040756664025|71641|Poteau, OK Urban Cluster|14022529|10646|G3500|S||||||||3228870|1249
27040756664025|71641|Poteau, OK Urban Cluster|14022529|10646|G3500|S|27070756664025|71641|Poteau, OK Urban Area|16582901|22414|G3500|S|10793659|9397
27040214740979|71668|Poteet, TX Urban Cluster|3379660|0|G3500|S||||||||3379660|0
27040705869419|71695|Potosi, MO Urban Cluster|7190821|0|G3500|S||||||||7190821|0
27040698174939|71722|Potsdam, NY Urban Cluster|8645056|317576|G3500|S||||||||1925349|18929
27040698174939|71722|Potsdam, NY Urban Cluster|8645056|317576|G3500|S|27070698174939|71722|Potsdam, NY Urban Area|7532179|298647|G3500|S|6719707|298647
27040211205568|71749|Pottstown, PA Urbanized Area|204065161|1776608|G3500|S||||||||56780714|981376
27040211205568|71749|Pottstown, PA Urbanized Area|204065161|1776608|G3500|S|2707032391317998|07770|Birdsboro--Amity, PA Urban Area|22176287|29128|G3500|S|21437956|25730
27040211205568|71749|Pottstown, PA Urbanized Area|204065161|1776608|G3500|S|27070149655284|69076|Philadelphia, PA--NJ--DE--MD Urban Area|4916288579|134143760|G3500|S|125846491|769502
27040301192547|71776|Pottsville, PA Urban Cluster|59896029|789054|G3500|S||||||||10684235|774128
27040301192547|71776|Pottsville, PA Urban Cluster|59896029|789054|G3500|S|27070301192547|71776|Pottsville, PA Urban Area|33652714|0|G3500|S|31250946|0
27040301192547|71776|Pottsville, PA Urban Cluster|59896029|789054|G3500|S|2707032391318000|79973|Schuylkill Haven--Orwigsburg, PA Urban Area|26583395|22563|G3500|S|17960848|14926
27040312255764|71803|Poughkeepsie--Newburgh, NY--NJ Urbanized Area|849010237|55968980|G3500|S||||||||235027328|37072224
27040312255764|71803|Poughkeepsie--Newburgh, NY--NJ Urbanized Area|849010237|55968980|G3500|S|2707032391318018|45443|Kiryas Joel, NY Urban Area|74472197|2138073|G3500|S|67754701|2111363
27040312255764|71803|Poughkeepsie--Newburgh, NY--NJ Urbanized Area|849010237|55968980|G3500|S|2707032391317972|62704|New Paltz, NY Urban Area|12658583|17799|G3500|S|12401728|17799
27040312255764|71803|Poughkeepsie--Newburgh, NY--NJ Urbanized Area|849010237|55968980|G3500|S|27070312255764|71803|Poughkeepsie--Newburgh, NY Urban Area|543694476|8708997|G3500|S|508269485|8404250
27040312255764|71803|Poughkeepsie--Newburgh, NY--NJ Urbanized Area|849010237|55968980|G3500|S|2707032391318028|94273|West Milford, NJ--NY Urban Area|36830201|8762006|G3500|S|25556995|8363344
27040242472741|71830|Powell, WY Urban Cluster|6369078|0|G3500|S||||||||339889|0
27040242472741|71830|Powell, WY Urban Cluster|6369078|0|G3500|S|27070242472741|71830|Powell, WY Urban Area|6849811|0|G3500|S|6029189|0
27040693232535|71857|Prairie du Chien, WI--IA Urban Cluster|11638535|555418|G3500|S||||||||2379961|530107
27040693232535|71857|Prairie du Chien, WI--IA Urban Cluster|11638535|555418|G3500|S|27070693232535|71857|Prairie du Chien, WI--IA Urban Area|14434897|303373|G3500|S|9258574|25311
27040456852189|71884|Prairie du Sac--Sauk City, WI Urban Cluster|8855285|33104|G3500|S||||||||2031450|32781
27040456852189|71884|Prairie du Sac--Sauk City, WI Urban Cluster|8855285|33104|G3500|S|27070456852189|71884|Prairie du Sac--Sauk City, WI Urban Area|7454488|323|G3500|S|6823835|323
27040723656064|71911|Prairie Grove, AR Urban Cluster|3880842|2219|G3500|S||||||||361833|325
27040723656064|71911|Prairie Grove, AR Urban Cluster|3880842|2219|G3500|S|27070723656064|71911|Prairie Grove, AR Urban Area|6241057|22103|G3500|S|3519009|1894
27040743749768|71938|Prairie View, TX Urban Cluster|12933046|0|G3500|S||||||||12933046|0
27040110702530|71965|Pratt, KS Urban Cluster|7154770|0|G3500|S||||||||2146|0
27040110702530|71965|Pratt, KS Urban Cluster|7154770|0|G3500|S|27070110702530|71965|Pratt, KS Urban Area|9493556|0|G3500|S|7152624|0
27040388919396|72019|Premont, TX Urban Cluster|2733128|0|G3500|S||||||||2733128|0
27040325778686|72073|Prescott, AR Urban Cluster|4809336|22579|G3500|S||||||||4809336|22579
27040235703496|72100|Prescott, WI Urban Cluster|4323171|0|G3500|S||||||||4323171|0
270404485564456|72112|Prescott Valley--Prescott, AZ Urbanized Area|131993073|0|G3500|S||||||||20857538|0
270404485564456|72112|Prescott Valley--Prescott, AZ Urbanized Area|131993073|0|G3500|S|270704485564456|72112|Prescott--Prescott Valley, AZ Urban Area|126274121|70|G3500|S|104660068|0
